"cntyvtd","romney","obama","pct_obama","pct_romney","votes_2012","trump","clinton","pct_trump","pct_clinton","votes_2016","pct_latino"
"4393385",1559,512,0.242194891201514,0.737464522232734,2114,1385,687,0.615008880994671,0.3050621669627,2252,0.0611680044284528
"4393387",1130,306,0.210020590253946,0.775566231983528,1457,1087,361,0.694568690095847,0.230670926517572,1565,0.0906137184115523
"4393389",1238,858,0.399255467659376,0.576081898557469,2149,1164,1092,0.46992329430763,0.440855874041179,2477,0.129353233830846
"4393390",2155,554,0.200943054044251,0.7816467174465,2757,1948,775,0.661684782608696,0.263247282608696,2944,0.0579608938547486
"4393391",773,676,0.457065584854632,0.522650439486139,1479,737,811,0.437908496732026,0.481877599524658,1683,0.193795405458472
"4393392",1171,344,0.224543080939948,0.764360313315927,1532,1116,407,0.685503685503685,0.25,1628,0.0721184803605924
"4393396",1399,561,0.281203007518797,0.70125313283208,1995,1309,794,0.56764960971379,0.344319167389419,2306,0.0734229576008273
"4393398",607,281,0.311875693673696,0.67369589345172,901,656,292,0.638753651411879,0.284323271665044,1027,0.171194640863416
"4393409",24,5,0.166666666666667,0.8,30,5,1,0.714285714285714,0.142857142857143,7,0.525423728813559
"4393421",760,195,0.201238390092879,0.784313725490196,969,751,251,0.703183520599251,0.23501872659176,1068,0.0564468211527035
"4393433",323,116,0.261261261261261,0.727477477477477,444,313,121,0.681917211328976,0.263616557734205,459,0.0571776155717762
"4393443",1055,500,0.317863954227591,0.670692943420216,1573,968,522,0.596794081381011,0.321824907521578,1622,0.105047318611987
"4393465",1180,527,0.303571428571429,0.679723502304147,1736,1269,738,0.589684014869889,0.342936802973978,2152,0.162171816395785
"4393469",612,237,0.273356401384083,0.705882352941177,867,523,316,0.568478260869565,0.343478260869565,920,0.0455764075067024
"4393470",44,22,0.333333333333333,0.666666666666667,66,63,24,0.684782608695652,0.260869565217391,92,0.365296803652968
"4393471",927,226,0.193327630453379,0.792985457656116,1169,883,316,0.678708685626441,0.242890084550346,1301,0.0461236506378803
"4393486",1912,711,0.267494356659142,0.71933784800602,2658,2010,898,0.634069400630915,0.283280757097792,3170,0.154671182613604
"4393500",201,44,0.17741935483871,0.810483870967742,248,219,60,0.744897959183674,0.204081632653061,294,0.0726256983240224
"4393502",911,166,0.152854511970534,0.838858195211786,1086,864,221,0.742268041237113,0.189862542955326,1164,0.0490702479338843
"4393507",917,452,0.321708185053381,0.652669039145907,1405,900,476,0.599600266489007,0.317121918720853,1501,0.188121100069332
"4393509",831,356,0.290375203915171,0.677814029363785,1226,838,395,0.624441132637854,0.294336810730253,1342,0.151369669584863
"4393510",1711,441,0.202108157653529,0.784142988084326,2182,1579,564,0.686521739130435,0.245217391304348,2300,0.0491661874640598
"4393511",776,769,0.486708860759494,0.491139240506329,1580,775,876,0.4334451901566,0.48993288590604,1788,0.159301130524152
"4393516",1051,365,0.254532775453278,0.732914923291492,1434,955,387,0.65726083964212,0.266345492085341,1453,0.0537061695517088
"4393517",770,489,0.383830455259027,0.604395604395604,1274,744,575,0.516308119361555,0.399028452463567,1441,0.13845476557341
"4393526",632,192,0.231884057971014,0.763285024154589,828,581,240,0.665521191294387,0.274914089347079,873,0.0598958333333333
"4393527",1031,384,0.266851980542043,0.716469770674079,1439,1058,438,0.657960199004975,0.272388059701493,1608,0.108942065491184
"4393529",1214,291,0.190944881889764,0.796587926509186,1524,1101,512,0.639372822299652,0.29732868757259,1722,0.0473588342440801
"4393530",1368,510,0.266457680250784,0.714733542319749,1914,1180,679,0.576171875,0.33154296875,2048,0.0681032189412078
"4393538",888,276,0.235695986336465,0.758326216908625,1171,781,433,0.598467432950192,0.331800766283525,1305,0.06426735218509
"4393539",4,0,0,1,4,8,1,0.727272727272727,0.0909090909090909,11,0
"4393542",1024,412,0.283356258596974,0.704264099037139,1454,973,522,0.592931139549055,0.318098720292505,1641,0.129915525779202
"4393545",1387,336,0.192439862542955,0.79438717067583,1746,1236,491,0.664159054271897,0.263836646963998,1861,0.0430038510911425
"4393554",1518,449,0.225855130784708,0.763581488933602,1988,1430,533,0.675803402646503,0.251890359168242,2116,0.0655651717807501
"4393558",3008,726,0.192165166754897,0.796188459502382,3778,2448,1167,0.621951219512195,0.296493902439024,3936,0.0478508832939213
"4393562",72,9,0.109756097560976,0.878048780487805,82,83,17,0.768518518518518,0.157407407407407,108,0.0728476821192053
"4393570",1071,524,0.322263222632226,0.658671586715867,1626,1101,606,0.592891760904685,0.326332794830372,1857,0.131969860064586
"4393574",0,1,1,0,1,106,105,0.469026548672566,0.464601769911504,226,0
"4393579",497,122,0.194267515923567,0.79140127388535,628,468,145,0.717791411042945,0.22239263803681,652,0.0760456273764259
"4393624",68,17,0.195402298850575,0.781609195402299,87,115,71,0.598958333333333,0.369791666666667,192,0.0707547169811321
"4393626",236,87,0.26605504587156,0.7217125382263,327,313,120,0.690949227373068,0.264900662251656,453,0.109717868338558
"4393647",1096,557,0.333133971291866,0.655502392344498,1672,1030,746,0.535064935064935,0.387532467532468,1925,0.13688989784336
"4393648",1378,590,0.295,0.689,2000,1492,713,0.619087136929461,0.295850622406639,2410,0.144454463480613
"4393662",5,4,0.444444444444444,0.555555555555556,9,9,3,0.75,0.25,12,0
"4393667",35,8,0.181818181818182,0.795454545454545,44,41,19,0.611940298507463,0.283582089552239,67,0.102272727272727
"4393668",131,38,0.219653179190751,0.757225433526012,173,177,64,0.694117647058824,0.250980392156863,255,0.0843373493975904
"4393669",1,1,0.5,0.5,2,1,2,0.333333333333333,0.666666666666667,3,0
"4393671",336,138,0.286902286902287,0.698544698544699,481,345,112,0.698380566801619,0.226720647773279,494,0.0766990291262136
"4394006",25,164,0.849740932642487,0.129533678756477,193,53,198,0.190647482014388,0.712230215827338,278,0.132616487455197
"4394016",533,425,0.435897435897436,0.546666666666667,975,470,470,0.442978322337418,0.442978322337418,1061,0.129610115911486
"4394017",232,748,0.756319514661274,0.234580384226491,989,219,956,0.177184466019417,0.773462783171521,1236,0.753726435773783
"4394018",433,177,0.285024154589372,0.697262479871176,621,305,119,0.673289183222958,0.262693156732892,453,0.227177334732424
"4394020",495,277,0.350632911392405,0.626582278481013,790,554,295,0.604803493449782,0.322052401746725,916,0.264320575391729
"4394042",370,226,0.371710526315789,0.608552631578947,608,360,233,0.575079872204473,0.37220447284345,626,0.457017302938753
"4394045",1350,396,0.224617129892229,0.76574021554169,1763,1308,388,0.71947194719472,0.213421342134213,1818,0.0594348814550179
"4394046",1627,394,0.191634241245136,0.791342412451362,2056,1914,445,0.758620689655172,0.176377328577091,2523,0.0739030023094688
"4394047",1197,304,0.199868507560815,0.78698224852071,1521,1455,294,0.788617886178862,0.159349593495935,1845,0.088088296543107
"4394048",50,234,0.823943661971831,0.176056338028169,284,59,265,0.175074183976261,0.786350148367952,337,0.915469146238377
"4394050",57,449,0.883858267716535,0.112204724409449,508,70,463,0.126582278481013,0.837251356238698,553,0.831767955801105
"4394051",1,1,0.5,0.5,2,1,0,1,0,1,0.666666666666667
"4394053",402,176,0.297297297297297,0.679054054054054,592,486,214,0.654104979811575,0.288021534320323,743,0.283595922150139
"4394057",206,119,0.360606060606061,0.624242424242424,330,177,142,0.502840909090909,0.403409090909091,352,0.213759213759214
"4394060",308,539,0.608352144469526,0.347629796839729,886,285,791,0.235342691990091,0.653179190751445,1211,0.483913328956008
"4394065",1497,387,0.202511773940345,0.783359497645212,1911,1716,435,0.747386759581881,0.189459930313589,2296,0.133505256893474
"4394067",111,445,0.796064400715564,0.198568872987478,559,116,478,0.185897435897436,0.766025641025641,624,0.942441492726123
"4394068",109,356,0.757446808510638,0.231914893617021,470,109,427,0.191564147627417,0.750439367311072,569,0.933531010625154
"4394069",1689,763,0.306548814785054,0.678585777420651,2489,1788,869,0.620402498265094,0.301526717557252,2882,0.190240790942433
"4394070",814,599,0.416550764951321,0.566063977746871,1438,699,690,0.463835434638354,0.457863304578633,1507,0.190813810110974
"4394073",136,66,0.317307692307692,0.653846153846154,208,131,98,0.539094650205761,0.403292181069959,243,0.272232304900181
"4394077",95,82,0.450549450549451,0.521978021978022,182,80,111,0.390243902439024,0.541463414634146,205,0.177215189873418
"4394086",1283,465,0.262119503945885,0.723224351747463,1774,1134,565,0.617647058823529,0.307734204793028,1836,0.0614232209737828
"4394087",52,153,0.739130434782609,0.251207729468599,207,38,226,0.135231316725979,0.804270462633452,281,0.945841392649903
"4394091",972,390,0.282404055032585,0.703837798696597,1381,986,440,0.650395778364116,0.29023746701847,1516,0.260034904013962
"4394092",66,248,0.787301587301587,0.20952380952381,315,68,321,0.163461538461538,0.771634615384615,416,0.936957220971373
"4394093",170,551,0.753761969904241,0.232558139534884,731,175,635,0.205158264947245,0.744431418522861,853,0.848067226890756
"4394096",197,393,0.643207855973813,0.322422258592471,611,179,459,0.256446991404011,0.657593123209169,698,0.339225016995241
"4394097",167,367,0.682156133828996,0.310408921933086,538,140,402,0.244328097731239,0.701570680628272,573,0.762372634643377
"4394101",249,258,0.504892367906067,0.487279843444227,511,235,321,0.398305084745763,0.544067796610169,590,0.637216338880484
"4394102",232,214,0.47136563876652,0.511013215859031,454,254,220,0.493203883495146,0.427184466019417,515,0.520679012345679
"4394107",82,291,0.77807486631016,0.219251336898396,374,66,320,0.159806295399516,0.774818401937046,413,0.861285008237232
"4394110",82,321,0.788697788697789,0.201474201474201,407,78,393,0.158859470468432,0.80040733197556,491,0.894946808510638
"4394113",145,69,0.312217194570136,0.656108597285068,221,133,63,0.624413145539906,0.295774647887324,213,0.271588946459413
"4394115",426,71,0.142,0.852,500,381,87,0.763527054108216,0.17434869739479,499,0.0117302052785924
"4394116",879,403,0.305998481397115,0.667425968109339,1317,739,601,0.503405994550409,0.409400544959128,1468,0.0569506726457399
"4394118",405,320,0.43656207366985,0.552523874488404,733,364,399,0.439083232810615,0.481302774427021,829,0.128464818763326
"4394121",821,435,0.34251968503937,0.646456692913386,1270,898,505,0.599465954606141,0.337116154873164,1498,0.421491228070175
"4394122",208,383,0.643697478991597,0.349579831932773,595,129,520,0.190546528803545,0.768094534711965,677,0.866043613707165
"4394123",133,368,0.728712871287129,0.263366336633663,505,143,526,0.203703703703704,0.749287749287749,702,0.918495297805643
"4394124",410,310,0.421768707482993,0.557823129251701,735,375,354,0.46353522867738,0.437577255871446,809,0.243833685694151
"4394125",155,110,0.408921933085502,0.576208178438662,269,136,111,0.517110266159696,0.422053231939163,263,0.544875506658946
"4394128",954,484,0.328358208955224,0.647218453188602,1474,1032,456,0.655238095238095,0.28952380952381,1575,0.240462023101155
"4394129",500,228,0.308108108108108,0.675675675675676,740,457,262,0.577749683944374,0.331226295828066,791,0.064367816091954
"4394130",1318,513,0.276400862068966,0.710129310344828,1856,1058,687,0.552192066805846,0.358559498956159,1916,0.0442141623488774
"4394135",421,285,0.393646408839779,0.581491712707182,724,422,352,0.504784688995215,0.421052631578947,836,0.244323342415985
"4394136",587,496,0.447653429602888,0.529783393501805,1108,627,558,0.489461358313817,0.43559718969555,1281,0.466181577641806
"4394137",625,289,0.311087190527449,0.672766415500538,929,537,367,0.541876892028254,0.370332996972755,991,0.0748663101604278
"4394138",199,150,0.416666666666667,0.552777777777778,360,216,168,0.54,0.42,400,0.519591141396934
"4394141",842,490,0.362426035502959,0.622781065088757,1352,874,615,0.542857142857143,0.381987577639752,1610,0.311638076017491
"4394144",571,266,0.313309776207303,0.672555948174323,849,597,315,0.611054247697032,0.322415557830092,977,0.260922330097087
"4394155",300,559,0.638857142857143,0.342857142857143,875,310,716,0.271691498685364,0.627519719544259,1141,0.780637101811368
"4394159",466,319,0.398252184769039,0.581772784019975,801,488,341,0.550169109357384,0.384441939120631,887,0.406805485017776
"4394162",90,75,0.451807228915663,0.542168674698795,166,126,133,0.456521739130435,0.481884057971014,276,0.622982569399613
"4394163",527,256,0.323640960809102,0.666245259165613,791,436,342,0.508158508158508,0.398601398601399,858,0.0731034482758621
"4394178",1222,609,0.32741935483871,0.656989247311828,1860,1151,740,0.556576402321083,0.357833655705996,2068,0.282477617394482
"4394179",299,287,0.483164983164983,0.503367003367003,594,293,358,0.400273224043716,0.489071038251366,732,0.383350821965722
"4394182",1356,621,0.30818858560794,0.672952853598015,2015,1141,847,0.524356617647059,0.389246323529412,2176,0.0797908615594453
"4394191",491,206,0.288111888111888,0.686713286713287,715,496,216,0.650918635170604,0.283464566929134,762,0.265322580645161
"4394195",131,336,0.714893617021277,0.278723404255319,470,96,438,0.170212765957447,0.776595744680851,564,0.910496338486574
"4394201",86,371,0.799568965517241,0.185344827586207,464,80,438,0.147329650092081,0.806629834254144,543,0.945461479786423
"4394202",421,284,0.393897364771151,0.583911234396671,721,402,352,0.5025,0.44,800,0.570041972717733
"4394203",430,497,0.530416221985059,0.458911419423693,937,390,572,0.376084860173578,0.551591128254581,1037,0.433822198080753
"4394204",992,603,0.370620774431469,0.609711124769514,1627,1115,687,0.578019699326076,0.356143079315708,1929,0.249961591642341
"4394218",325,232,0.404886561954625,0.567190226876091,573,353,285,0.513081395348837,0.414244186046512,688,0.496918585793059
"4394222",314,269,0.446843853820598,0.521594684385382,602,335,271,0.52099533437014,0.421461897356143,643,0.502088554720134
"4394230",1546,731,0.317274305555556,0.671006944444444,2304,1323,907,0.530260521042084,0.363527054108216,2495,0.0827860696517413
"4394231",106,408,0.783109404990403,0.203454894433781,521,116,521,0.172876304023845,0.77645305514158,671,0.883043387130581
"4394232",1142,722,0.382415254237288,0.604872881355932,1888,1171,927,0.512697022767075,0.405866900175131,2284,0.310048426150121
"4394233",92,374,0.784067085953878,0.192872117400419,477,117,451,0.188709677419355,0.72741935483871,620,0.793131868131868
"4394234",1451,586,0.283639883833495,0.702323330106486,2066,1353,670,0.615839781520255,0.304961310878471,2197,0.104614695340502
"4394239",43,21,0.318181818181818,0.651515151515151,66,49,18,0.690140845070423,0.253521126760563,71,0.421052631578947
"4394242",284,79,0.212365591397849,0.763440860215054,372,279,91,0.704545454545455,0.22979797979798,396,0.0741626794258373
"4394243",415,247,0.362701908957416,0.609397944199706,681,410,273,0.554054054054054,0.368918918918919,740,0.442079659470964
"4394245",26,36,0.6,0.433333333333333,60,12,49,0.193548387096774,0.790322580645161,62,0.801282051282051
"4394250",919,503,0.345467032967033,0.631181318681319,1456,953,659,0.53872244205766,0.372526851328434,1769,0.151135639991509
"4394252",345,247,0.409618573797678,0.572139303482587,603,310,288,0.48062015503876,0.446511627906977,645,0.343565525383707
"4394253",155,100,0.377358490566038,0.584905660377358,265,139,144,0.439873417721519,0.455696202531646,316,0.182509505703422
"4394256",89,157,0.623015873015873,0.353174603174603,252,76,234,0.234567901234568,0.722222222222222,324,0.873026315789474
"4394259",570,186,0.244094488188976,0.748031496062992,762,575,176,0.724181360201511,0.221662468513854,794,0.0795715378729916
"4394261",932,675,0.408595641646489,0.564164648910412,1652,923,762,0.500813890396093,0.41345632121541,1843,0.249344262295082
"4394272",123,83,0.399038461538462,0.591346153846154,208,240,123,0.606060606060606,0.310606060606061,396,0.153136531365314
"4394276",798,431,0.343700159489633,0.636363636363636,1254,835,498,0.576657458563536,0.343922651933702,1448,0.197385620915033
"4394284",125,28,0.181818181818182,0.811688311688312,154,156,36,0.772277227722772,0.178217821782178,202,0.0847826086956522
"4394285",101,98,0.482758620689655,0.497536945812808,203,162,114,0.54180602006689,0.381270903010033,299,0.299212598425197
"4394288",5,73,0.935897435897436,0.0641025641025641,78,15,75,0.15625,0.78125,96,0.781746031746032
"4394290",819,425,0.33623417721519,0.647943037974684,1264,851,462,0.606125356125356,0.329059829059829,1404,0.345964461571398
"4394312",22,22,0.458333333333333,0.458333333333333,48,8,20,0.25,0.625,32,0.720647773279352
"4394328",428,256,0.364153627311522,0.608819345661451,703,451,312,0.551344743276284,0.381418092909535,818,0.444649446494465
"4394338",1093,629,0.36087205966724,0.627079747561675,1743,1138,700,0.579429735234216,0.356415478615071,1964,0.244811683320523
"4394340",875,270,0.230769230769231,0.747863247863248,1170,996,286,0.728602779809802,0.209217264081931,1367,0.0984682713347921
"4394342",1040,448,0.297279362972794,0.690112806901128,1507,871,565,0.56048906048906,0.363577863577864,1554,0.140277777777778
"4394343",757,257,0.250243427458617,0.737098344693281,1027,708,351,0.608247422680412,0.301546391752577,1164,0.0692665890570431
"4394344",628,301,0.318518518518519,0.664550264550265,945,544,372,0.560247167868177,0.383110195674562,971,0.0868226600985222
"4394350",455,419,0.46503884572697,0.504994450610433,901,394,483,0.39918946301925,0.48936170212766,987,0.181193872160592
"4394362",3,0,0,0.75,4,4,0,1,0,4,0.105263157894737
"4394369",1306,615,0.313935681470138,0.666666666666667,1959,1466,678,0.631080499354283,0.291863969005596,2323,0.145851528384279
"4394371",453,83,0.152854511970534,0.834254143646409,543,499,89,0.7984,0.1424,625,0.104790419161677
"4394373",81,32,0.273504273504274,0.692307692307692,117,95,38,0.655172413793103,0.262068965517241,145,0.0615384615384615
"4394374",753,484,0.383214568487728,0.596199524940618,1263,776,508,0.550745209368346,0.360539389638041,1409,0.227794900532362
"4394375",1085,309,0.219616204690832,0.771144278606965,1407,1285,412,0.713492504164353,0.228761799000555,1801,0.126182965299685
"4394395",209,79,0.270547945205479,0.715753424657534,292,297,63,0.785714285714286,0.166666666666667,378,0.105835806132542
"4394397",132,90,0.394736842105263,0.578947368421053,228,112,72,0.543689320388349,0.349514563106796,206,0.449748743718593
"4394399",95,26,0.208,0.76,125,107,29,0.743055555555556,0.201388888888889,144,0.165584415584416
"4394400",78,45,0.357142857142857,0.619047619047619,126,101,65,0.567415730337079,0.365168539325843,178,0.439675174013921
"4394410",807,608,0.423103688239388,0.561586638830898,1437,834,727,0.492035398230089,0.428908554572271,1695,0.19104134762634
"4394432",1,12,0.923076923076923,0.0769230769230769,13,2,14,0.125,0.875,16,0.230769230769231
"4394454",876,333,0.272058823529412,0.715686274509804,1224,1006,458,0.65197666882696,0.296824368114063,1543,0.282405240992045
"4394456",522,209,0.280160857908847,0.699731903485255,746,470,254,0.584577114427861,0.31592039800995,804,0.157670454545455
"4394475",11,19,0.575757575757576,0.333333333333333,33,6,22,0.206896551724138,0.758620689655172,29,0
"4394480",271,45,0.141509433962264,0.852201257861635,318,440,134,0.704,0.2144,625,0.110874200426439
"4394483",10,12,0.521739130434783,0.434782608695652,23,12,12,0.413793103448276,0.413793103448276,29,0.66
"4394485",89,91,0.505555555555556,0.494444444444444,180,106,102,0.488479262672811,0.470046082949309,217,0.634220072551391
"4394492",230,138,0.363157894736842,0.605263157894737,380,203,249,0.393410852713178,0.482558139534884,516,0.0737618545837724
"4394493",106,60,0.355029585798817,0.627218934911243,169,237,161,0.544827586206897,0.370114942528736,435,0.819722650231125
"4394494",1,2,0.666666666666667,0.333333333333333,3,8,0,1,0,8,0.114155251141553
"4394495",22,53,0.697368421052632,0.289473684210526,76,24,53,0.296296296296296,0.654320987654321,81,0.134502923976608
"4394496",104,209,0.651090342679128,0.32398753894081,321,131,263,0.303944315545244,0.610208816705336,431,0.42838107928048
"4394497",429,750,0.630782169890664,0.36080740117746,1189,447,765,0.337868480725624,0.578231292517007,1323,0.286069326357096
"4394498",344,113,0.244060475161987,0.742980561555076,463,289,138,0.616204690831556,0.294243070362473,469,0.0357698289269051
"4394499",1043,723,0.403010033444816,0.581382385730212,1794,1149,997,0.500435540069686,0.434233449477352,2296,0.31850580781415
"4394503",169,226,0.566416040100251,0.423558897243108,399,166,283,0.338085539714868,0.576374745417515,491,0.731082654249127
"4394508",757,405,0.344387755102041,0.643707482993197,1176,742,441,0.584251968503937,0.347244094488189,1270,0.240641711229947
"4394528",1441,718,0.328905176362803,0.660100778744847,2183,1315,832,0.557439593047902,0.35269181856719,2359,0.175684815691579
"4394531",1188,507,0.295454545454545,0.692307692307692,1716,1315,556,0.657171414292854,0.277861069465267,2001,0.232154340836013
"4394532",639,158,0.195786864931846,0.79182156133829,807,638,172,0.746198830409357,0.201169590643275,855,0.0451275343361674
"4394533",510,217,0.293640054127199,0.690121786197564,739,531,275,0.616724738675958,0.319396051103368,861,0.460272417707151
"4394534",1331,634,0.315579890492782,0.662518666002987,2009,1345,686,0.607223476297968,0.309706546275395,2215,0.196764608781776
"4394540",1492,904,0.370795734208368,0.611977030352748,2438,1500,1166,0.519210799584631,0.403599861543787,2889,0.225301970756516
"4394551",1674,793,0.316946442845723,0.669064748201439,2502,1876,992,0.605161290322581,0.32,3100,0.222586157789803
"4394565",21,11,0.34375,0.65625,32,15,12,0.535714285714286,0.428571428571429,28,0.441558441558442
"4394568",9,16,0.64,0.36,25,10,11,0.434782608695652,0.478260869565217,23,0.393162393162393
"4394572",10,28,0.736842105263158,0.263157894736842,38,2,17,0.1,0.85,20,0.458823529411765
"4394587",2,132,0.956521739130435,0.0144927536231884,138,2,101,0.0186915887850467,0.94392523364486,107,0.53125
"4394588",1616,797,0.325838103025347,0.660670482420278,2446,1542,946,0.581228797587637,0.356577459479834,2653,0.147764705882353
"4394591",809,475,0.362042682926829,0.616615853658537,1312,951,647,0.556791569086651,0.378805620608899,1708,0.253251721499617
"4394593",58,66,0.523809523809524,0.46031746031746,126,74,71,0.483660130718954,0.464052287581699,153,0.712676056338028
"4394595",29,19,0.395833333333333,0.604166666666667,48,44,36,0.505747126436782,0.413793103448276,87,0.403061224489796
"4394596",44,54,0.551020408163265,0.448979591836735,98,15,35,0.3,0.7,50,0.455172413793103
"4394620",10,25,0.675675675675676,0.27027027027027,37,11,18,0.333333333333333,0.545454545454545,33,0.573308270676692
"4394640",93,101,0.51010101010101,0.46969696969697,198,144,198,0.381962864721485,0.525198938992042,377,0.872093023255814
"4394649",1183,418,0.25754775107825,0.728897104128158,1623,1235,481,0.674494811578372,0.262697979246313,1831,0.219501899535669
"4394682",61,86,0.577181208053691,0.409395973154362,149,62,93,0.369047619047619,0.553571428571429,168,0.688073394495413
"4394687",60,43,0.40952380952381,0.571428571428571,105,23,49,0.2875,0.6125,80,0.730622617534943
"4394688",5,9,0.692307692307692,0.384615384615385,13,14,11,0.518518518518518,0.407407407407407,27,0.574803149606299
"4394689",14,25,0.625,0.35,40,45,46,0.473684210526316,0.484210526315789,95,0.581818181818182
"4394690",2,2,0.666666666666667,0.666666666666667,3,7,2,0.777777777777778,0.222222222222222,9,0.625
"4394691",3,2,0.666666666666667,1,3,9,4,0.692307692307692,0.307692307692308,13,0.666666666666667
"4394692",6,7,0.466666666666667,0.4,15,6,11,0.3,0.55,20,0.546296296296296
"4394693",1,2,0.666666666666667,0.333333333333333,3,1,6,0.142857142857143,0.857142857142857,7,0.555555555555556
"4394694",24,6,0.2,0.8,30,39,0,1,0,39,0.117647058823529
"4530102",111,369,0.739478957915832,0.222444889779559,499,124,521,0.172942817294282,0.726638772663877,717,0.563300142247511
"4530103",345,626,0.622266401590457,0.342942345924453,1006,298,662,0.281929990539262,0.626300851466414,1057,0.283778397768035
"4530104",288,446,0.587615283267457,0.379446640316206,759,214,531,0.26161369193154,0.649144254278729,818,0.228366948601171
"4530106",906,876,0.476345840130506,0.492659053833605,1839,1025,1119,0.439160239931448,0.479434447300771,2334,0.433038659453754
"4530107",122,68,0.336633663366337,0.603960396039604,202,157,86,0.590225563909774,0.323308270676692,266,0.379154078549849
"4530108",199,608,0.724672228843862,0.237187127532777,839,162,779,0.152974504249292,0.735599622285175,1059,0.521618817018333
"4530109",446,857,0.619219653179191,0.322254335260116,1384,402,973,0.260194174757282,0.629773462783171,1545,0.29207664422579
"4530111",849,1617,0.63561320754717,0.33372641509434,2544,683,2128,0.221537463509569,0.690236782354849,3083,0.205131667792032
"4530112",258,565,0.667848699763593,0.304964539007092,846,197,682,0.204356846473029,0.70746887966805,964,0.232170422970052
"4530113",1005,2192,0.664846830451926,0.304822565969063,3297,997,2873,0.235363550519358,0.67823418319169,4236,0.418027660018069
"4530114",58,114,0.655172413793103,0.333333333333333,174,59,111,0.329608938547486,0.620111731843575,179,0.325443786982249
"4530117",139,1322,0.889636608344549,0.0935397039030956,1486,146,1552,0.0804851157662624,0.855567805953694,1814,0.672462240955392
"4530118",47,302,0.853107344632768,0.132768361581921,354,44,320,0.111111111111111,0.808080808080808,396,0.567120264803237
"4530120",26,42,0.567567567567568,0.351351351351351,74,33,55,0.358695652173913,0.597826086956522,92,0.495652173913044
"4530121",31,511,0.925724637681159,0.0561594202898551,552,40,464,0.0738007380073801,0.856088560885609,542,0.44492525570417
"4530124",164,2391,0.898196844477836,0.0616078136739294,2662,204,2841,0.062024931590149,0.863788385527516,3289,0.424848317705461
"4530125",1,2,0.666666666666667,0.333333333333333,3,0,2,0,1,2,0
"4530126",137,2529,0.906451612903226,0.0491039426523298,2790,176,2932,0.0528369858901231,0.880216151305914,3331,0.296326799538791
"4530129",58,1388,0.931543624161074,0.0389261744966443,1490,94,1542,0.0540540540540541,0.88671650373778,1739,0.392022696929239
"4530130",151,938,0.826431718061674,0.133039647577093,1135,134,1127,0.0987472365512159,0.830508474576271,1357,0.470657276995305
"4530133",203,1176,0.819512195121951,0.141463414634146,1435,171,1320,0.105036855036855,0.810810810810811,1628,0.466091245376079
"4530139",381,1330,0.74468085106383,0.213325867861142,1786,354,1660,0.157894736842105,0.740410347903657,2242,0.675703527546572
"4530140",212,787,0.766309639727361,0.206426484907498,1027,224,919,0.181670721816707,0.745336577453366,1233,0.689301152737752
"4530141",58,163,0.696581196581197,0.247863247863248,234,65,197,0.232974910394265,0.706093189964158,279,0.382450331125828
"4530142",76,424,0.785185185185185,0.140740740740741,540,55,602,0.0766016713091922,0.838440111420613,718,0.657004830917874
"4530148",796,1438,0.629321663019694,0.34835886214442,2285,800,1681,0.294767870302137,0.619380987472365,2714,0.320304271503803
"4530149",123,744,0.784810126582278,0.129746835443038,948,119,1100,0.0892723180795199,0.825206301575394,1333,0.302547770700637
"4530152",182,2077,0.87379049221708,0.0765671013883046,2377,126,2498,0.045016077170418,0.892461593426224,2799,0.154936974789916
"4530153",718,1716,0.679873217115689,0.284469096671949,2524,648,2268,0.203517587939698,0.712311557788945,3184,0.284281842818428
"4530156",506,2451,0.795262816353018,0.164179104477612,3082,444,2982,0.116504854368932,0.78247179218053,3811,0.645839994883929
"4530161",416,611,0.584688995215311,0.398086124401914,1045,427,703,0.347436940602116,0.572009764035802,1229,0.319582378405908
"4530163",113,38,0.243589743589744,0.724358974358974,156,145,76,0.622317596566524,0.32618025751073,233,0.187376725838264
"4530164",198,719,0.758438818565401,0.208860759493671,948,202,863,0.174740484429066,0.746539792387543,1156,0.757173095014111
"4530202",344,1741,0.786004514672686,0.155304740406321,2215,280,2109,0.106911034746086,0.805269186712486,2619,0.171352667699801
"4530203",171,233,0.56144578313253,0.412048192771084,415,167,378,0.281618887015177,0.63743676222597,593,0.488384656942193
"4530205",416,1054,0.680438992898644,0.268560361523564,1549,342,1288,0.189894503053859,0.715158245419212,1801,0.277817531305903
"4530207",1142,1654,0.569363166953528,0.393115318416523,2905,964,2141,0.27966347548593,0.621119814331303,3447,0.184488675360329
"4530209",127,413,0.734875444839858,0.225978647686833,562,106,491,0.161585365853659,0.748475609756098,656,0.734281868871371
"4530211",324,713,0.654729109274564,0.297520661157025,1089,269,855,0.216237942122186,0.687299035369775,1244,0.363406940063091
"4530214",848,1030,0.535900104058273,0.441207075962539,1922,618,1346,0.28348623853211,0.61743119266055,2180,0.0716753022452504
"4530215",483,804,0.597325408618128,0.358841010401189,1346,416,995,0.267868641339343,0.640695428203477,1553,0.303300865800866
"4530216",349,826,0.67483660130719,0.285130718954248,1224,368,996,0.239583333333333,0.6484375,1536,0.3027572535592
"4530217",358,887,0.685471406491499,0.276661514683153,1294,285,1095,0.190253671562083,0.730974632843792,1498,0.583990980834273
"4530220",605,700,0.52199850857569,0.451155853840418,1341,459,893,0.317427385892116,0.617565698478562,1446,0.0898148148148148
